Female,Male,right,Bengali,Married,married,Buddhism,Bangalore, CRMs,Rajdhani College,VENUS ACADEMY,,Sinclair Broadcast Group
Female,Male,right,Punjabi,Bought House,single,Atheist,Bangalore,,Hans Raj College,ST .PATRICK,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",L Brands
Female,Male,right,Bengali,New Job,single,Muslim,Jaipur, Ableton Live Suite,Keshav Mahavidyalaya,REHMA ENGLISH SCHOOL,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Foot Locker
Male,Female,right,Punjabi,Bought House,,Jainism,Bangalore,Java,Lady Shri Ram College for Women,ST .PATRICK,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Olin
Female,Male,,Hindi,Bought Vehicle,complicated,Buddhism,Chennai, Google Analytics,Maitreyi College for Women,PIONEER PREPARATORY SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",State Farm Insurance
Male,Female,right,Hindi,Bought Vehicle,committed,Hindu,Visakhapatnam,Mathematics ,Ramanujan College,DIVYA JYOTI SCHOOL (P),,Insperity
,,left,Hindi,,complicated,Christian,Lucknow, Google Search Console Operator,Bharati College,ST JOSEPH SCHOOL,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Boeing
Female,Male,apolitical,English,Married,complicated,Muslim,, Stethoscope Usage,Lakshmi Bai College for Women,SIKKIM HIMALAYAN ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,KLA-Tencor
Female,Male,,Tamil,New Job,committed,Hindu,Hyderabad,Mathematics ,Deshbandhu College(Morning),TOUCH WOOD ACADEMY,,Brown-Forman
Female,Male,apolitical,English,Bought House,committed,Christian,Delhi,,Sri Guru Gobind Singh College of Commerce,GREEN VALLEY ACADEMEY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",F5 Networks
Female,,right,Tamil,Bought House,single,Atheist,Delhi, operating a PoS,Institute of Human Behaviour & Allied Sciences,MATRI ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Hilton Worldwide Holdings
Female,Male,,Hindi,,divorced,Christian,Jaipur, ERP systems,P.G.D.A.V. College,NORTH SIKKIM ACADEMY,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Citrix Systems
,Male,apolitical,English,Graduated,complicated,Jainism,Surat,Frequency analysis,Mata Sundri College for Women,JOYBELLS (PVT),,Weyerhaeuser
Female,Male,apolitical,Hindi,Graduated,single,Buddhism,Hyderabad,Accounting ,Shyam Lal College,DIVYA JYOTI SCHOOL (P),The only place you find success before work is in the dictionary. May V Smith,Sealed Air
Female,Male,apolitical,Tamil,Graduated,single,Atheist,Hyderabad, forklifting,Jesus & Mary College,HIMALAYAN GRACE ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,CHS
Female,Male,right,Tamil,,,Sikh,,R,IIT Kanpur,EDEN GARDEN,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Werner Enterprises
,,,English,Bought Vehicle,divorced,Buddhism,Kolkata,Java,Rajdhani College,SARASWATI SISHU VIDYALAYA,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",PRA Health Sciences
Male,Female,,English,Bought House,single,Sikh,Hyderabad, bookkeeping,Satyawati College (Evening),HOLY CROSS (PVT),"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Fossil Group
,Other,apolitical,Bengali,Graduated,,Atheist,Hyderabad, Ableton Live Suite,P.G.D.A.V. College (Evening),PIONEER ACADEMY GYALSHING,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",RPM International
Female,Male,right,Hindi,Bought House,complicated,Atheist,, ERP systems,Maharshi Valmiki College of Education,MINI LAND PUBLIC SCHOOL,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Sally Beauty Holdings
Male,Female,,,New Job,complicated,,Hyderabad, operating a PoS,Florence Nightingale College of Nursing,ST. FRANCIS` SCHOOL,,Murphy Oil
Female,Male,right,Hindi,Bought Vehicle,,,Nagpur, operating a PoS,Institute of Home Economics,CHILDRENS WORLD ACADEMY (PVT,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Post Holdings
Female,Male,right,Punjabi,Married,complicated,Sikh,Jaipur, Stethoscope Usage,P.G.D.A.V. College (Evening),EUREKA RESIDENTIAL SCHOOL BRANCH II,,Hartford Financial Services
Male,Female,right,Tamil,Married,married,Atheist,Nagpur,operating a road roller,Deen Dayal Upadhyaya College,PRATIVA ACADEMY ENGLISH SCHOOL,,Hawaiian Electric Industries
Male,Female,left,,Bought Vehicle,committed,Hindu,Chennai, Scala,Zakir Husain Delhi College,ANUGRAH PS MANPUR,,Spectrum Brands Holdings
,Other,,Bengali,Bought Vehicle,divorced,Christian,Pune,Frequency analysis,Vallabhbhai Patel Chest Institute,SARASWATI VIDYA NIKETAN,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Honeywell International
Male,Female,left,Hindi,Graduated,complicated,,Bangalore, Google Analytics,Durga Bai Deshmukh College of Special Edu.(VI),LIGHT OF LIFE ACADEMY,It took me a long time not to judge myself through someone elses eyes. Sally Field,Veritiv
Female,Male,apolitical,Punjabi,Graduated,divorced,Jainism,Jaipur,,IIT Bombay,I B SUBBA MEMORIAL INSTITUTE,,GNC Holdings
Male,Female,right,English,Married,live-in,Atheist,Kanpur, bookkeeping,Miranda House,HIMALAYAN SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Varian Medical Systems
,,apolitical,Hindi,Bought House,single,Christian,Delhi, Crystallization ,Moti Lal Nehru College (Evening),ST.XAVIERS SCHOOL,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Textron
,Male,apolitical,Hindi,Bought House,live-in,Sikh,Kolkata, pallet-stacker,All India Institute of Ayurveda,SAI GURUKUL ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Evercore
,Female,left,Punjabi,,single,Atheist,Delhi, Google Search Console Operator,Durga Bai Deshmukh College of Special Edu.(VI),ST.PAUL JHS,,Avery Dennison
Male,Female,,English,Bought Vehicle,married,Muslim,Visakhapatnam, Google Analytics,School of Open Learning ( Erstwhile School of Correspondence & Continuing Education),MODEL ENGLISH SCHOOL,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",FleetCor Technologies
Male,Female,right,,New Job,complicated,Muslim,Chennai, pallet-stacker,Aditi Mahavidyalaya,CANARY BIRD ACADEMY,,Arista Networks
Male,Male,apolitical,Bengali,Bought Vehicle,,,Jaipur,Adobe Creative Suite,Mata Sundri College for Women,NORTH SIKKIM ACADEMY,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",IDEXX Laboratories
Female,Male,apolitical,Punjabi,Graduated,live-in,Muslim,Hyderabad, Crystallization ,Ahilya Bai College of Nursing,LITTLE KIDS ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",Hologic
Male,Female,right,Bengali,New Job,complicated,Buddhism,Delhi,SEM Marketing,Maulana Azad Medical College,REPBOM ENGLISH ACADEMY,,Anixter International
Female,Male,apolitical,Punjabi,New Job,divorced,Hindu,Pune, Google Analytics,Bharati College,TINY TOTS SCHOOL (P),Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Louisiana-Pacific
Female,,,Hindi,Bought Vehicle,,Muslim,Pune, Google Search Console Operator,Kasturba Hospital,TINY TOTS PS,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Motorola Solutions
,Female,left,Bengali,Graduated,live-in,,Surat,C#,Daulat Ram College,LITTLE FLOWER NURSERY SCHOOL,,Greif
,Male,left,Punjabi,Graduated,married,Buddhism,Ahmedabad, CRMs,National Institute of Health & Family Welfare,REHMA ENGLISH SCHOOL,,Maxar Technologies
Female,Male,,Bengali,Graduated,single,Atheist,Jaipur, Google Analytics,Aryabhatta College(Formally Ram Lal Anand College-Evg.),LITTLE BELLS (PVT),,Apple
,,left,English,New Job,single,,Kolkata, pallet-stacker,Janki Devi Memorial College,SYARI MODEL SCHOOL,,Whiting Petroleum
Male,Female,left,Hindi,New Job,,Hindu,Kolkata, operating a PoS,Bharati College,SAI GURUKUL ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Cintas
Male,Female,right,Punjabi,Bought Vehicle,single,Hindu,Lucknow,,Shaheed Rajguru College of Applied Sciences for Women,IVANA MEMORIAL SCHOOL,,Annaly Capital Management
Male,Female,apolitical,English,Bought House,committed,Hindu,Lucknow, Crystallization ,Ayurvedic & Unani Tibia College,MARIGOLD ACADAMY POKHARI DARA,,Cabot
Male,Female,right,,,single,Christian,Jaipur, Google Search Console Operator,Chacha Nehru Bal Chikitsalaya,SUN SHINE ENGLISH SCHOOL,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Frontier Communications
Female,Male,apolitical,Punjabi,Bought Vehicle,single,Hindu,Lucknow, ERP systems,G.B. Pant Hospital,LELIUM ACADEMY SCHOOL,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Carlisle
Male,,left,Tamil,Bought House,single,Jainism,Delhi,C#,Sri Aurobindo College,ST.XAVIERS SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Sonoco Products
,Male,apolitical,Hindi,Married,single,Muslim,Jaipur, Google Search Console Operator,P.G.D.A.V. College (Evening),DREAMLAND ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Tenneco
Male,Female,,Tamil,,divorced,Atheist,Jaipur, Google Analytics,Bhaskaracharya College of Applied Sciences,VIDHYA SAGAR JUNIOR HIGH SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Viacom
Male,,left,Bengali,Bought Vehicle,single,Jainism,Mumbai, C++,Sri Guru Gobind Singh College of Commerce,"BAHAI SCHOOL, SARAMSA",,Harris
Female,,right,English,Graduated,married,Hindu,Pune,Adobe Creative Suite,P.G.D.A.V. College (Evening),ST.XAVIERS SCHOOL,,SpartanNash
Male,Female,left,Bengali,Bought Vehicle,,Christian,Kolkata, forklifting,Delhi Institute of Pharmaceutical Sciences and Research,SARASWATI VIDYA NIKETAN,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Old Dominion Freight Line
Male,Female,apolitical,Tamil,Graduated,complicated,Buddhism,Jaipur,Frequency analysis,Jesus & Mary College,EAST POINT ENGLISH SCHOOL,The only place you find success before work is in the dictionary. May V Smith,MDC Holdings
Female,Male,,Hindi,Graduated,complicated,Christian,, Scala,Lady Hardinge Medical College,VIDYA BHARATI SCHOOL,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Genuine Parts
Female,Male,,English,New Job,single,,Lucknow, Scala,IIT Mandi,SUNSHINE ACADEMY,,Par Pacific Holdings
,Male,,,New Job,,Buddhism,Surat, ERP systems,Gargi College,"DEW DROPS ACADEMY,CHAKUNG",,Arthur J. Gallagher
,Female,,Punjabi,Bought House,,Muslim,Mumbai, Stethoscope Usage,Gargi College,MOUNT OLIVES ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,First American Financial
Male,Female,,English,Graduated,single,Hindu,Jaipur,SEM Marketing,Rajkumari Amrit Kaur College of Nursing,SHARON VALLEY SCHOOL,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,GNC Holdings
Male,Male,left,Hindi,Graduated,committed,Atheist,Surat, Crystallization ,Shaheed Bhagat Singh College,MODEL ENGLISH SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Xilinx
Male,Female,left,Tamil,,married,Hindu,,SEM Marketing,Sri Venkateswara College,CANARY BIRD ACADEMY,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Graham Holdings
Male,Female,apolitical,Tamil,Bought House,single,Hindu,Delhi, forklifting,Sri Aurobindo College (Evening),CANARY BIRD ACADEMY,,Huntington Bancshares
Female,Male,apolitical,English,Married,single,Buddhism,Jaipur, forklifting,Ayurvedic & Unani Tibia College,CHILDREN PREPARATORY (PVT,,Marriott International
,Other,left,Hindi,Bought Vehicle,single,Atheist,Jaipur, CRMs,Kirori Mal College,SARASWATI SISHU NIKETAN,,Lear
Female,Male,,Hindi,,complicated,Jainism,Kolkata, operating a PoS,Deen Dayal Upadhyaya College,BLOOSOM (PVT),,Boise Cascade
Female,Male,right,Hindi,Bought House,divorced,Atheist,Hyderabad,Accounting ,Vivekananda College,LABDANG ENGLISH SCHOOL,It took me a long time not to judge myself through someone elses eyes. Sally Field,Watsco
Male,,left,Punjabi,Bought Vehicle,live-in,Jainism,Kanpur,,Holy Family College of Nursing,LITTLE ANGEL ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",William Lyon Homes
Female,Male,right,,Bought Vehicle,,Hindu,Jaipur,Mathematics ,Swami Shraddhanand College,TRUE LIGHT ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",WGL Holdings
Female,Male,right,Bengali,Bought Vehicle,,Muslim,Delhi,SEM Marketing,University College of Medical Sciences,LABDANG ENGLISH SCHOOL,,Oracle
Female,Male,right,Bengali,Bought House,single,Muslim,Visakhapatnam, C++,Dyal Singh College,SERNYA SCHOOL,,TrueBlue
Male,Female,left,English,Married,married,Buddhism,Mumbai, Crystallization ,Lady Irwin College,REHMA ENGLISH SCHOOL,,Torchmark
Male,,left,Hindi,Graduated,married,Hindu,Bangalore,Accounting ,Sri Aurobindo College (Evening),HOLYCROSS ENGLISH SCHOOL,,Campbell Soup
,Male,,,,single,Jainism,Bangalore, Google Search Console Operator,Sri Aurobindo College,SPLENDOUR ACADEMY,,Bed Bath & Beyond
,Other,apolitical,Hindi,Graduated,live-in,Christian,Kolkata, pallet-stacker,Shyam Lal College (Evening),KINCHIN CASTLE ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Intuitive Surgical
Female,,left,Hindi,New Job,divorced,Muslim,Delhi, Scala,Satyawati College,RADIANT STARS ACADEMY,,3M
Male,Female,,Tamil,New Job,,Sikh,Delhi, forklifting,P.G.D.A.V. College,MOUNT OLIVES ACADEMY,,Owens-Illinois
Female,,right,English,Bought House,single,,Visakhapatnam, Scala,University College of Medical Sciences,ANNES HOUSE,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Oracle
Male,Female,left,Hindi,Graduated,divorced,Muslim,Ahmedabad, Google Search Console Operator,P.G.D.A.V. College,VIDYA BHARATI SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Marathon Petroleum
,Female,,Hindi,,single,Christian,Delhi,Mathematics ,Kasturba Hospital,IDEAL NURSURY SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Acadia Healthcare
Male,Female,,,Married,live-in,Muslim,Ahmedabad, Stethoscope Usage,Shaheed Bhagat Singh College,Bethal Pvt. School,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Abbott Laboratories
Female,Male,apolitical,Hindi,Bought Vehicle,divorced,,Chennai, C++,Vivekananda College,LORETO CONVENT SCHOOL,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Watsco
Female,Male,apolitical,Bengali,Graduated,committed,Buddhism,Pune,Frequency analysis,School of Rehabilitation Sciences,SAI GURUKUL ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",Boyd Gaming
,Other,right,Hindi,Bought House,divorced,Muslim,Pune,SEM Marketing,College of Vocational Studies,SUNSHINE ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,State Street Corp.
Female,Male,left,English,Bought Vehicle,complicated,Hindu,Nagpur, Google Analytics,Shaheed Rajguru College of Applied Sciences for Women,LORETO CONVENT SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Palo Alto Networks
Female,Male,left,Punjabi,Graduated,complicated,Sikh,,R,Deshbandhu College(Morning),PRATIVA ACADEMY ENGLISH SCHOOL,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",WGL Holdings
Male,Female,left,Bengali,,complicated,Buddhism,Pune, Ableton Live Suite,Shyam Lal College (Evening),PARSURAM MEMORIAL ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Trinity Industries
Female,Male,left,Tamil,Married,divorced,Muslim,Bangalore, Stethoscope Usage,Satyawati College (Evening),SAIPARTI VIDYA MANDIR,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Juniper Networks
Female,Male,,,Married,committed,Buddhism,Chennai,Mathematics ,Chacha Nehru Bal Chikitsalaya,KANCHANJUNGA ACADEMY,,HC2 Holdings
Male,,left,Punjabi,Bought House,complicated,Hindu,Chennai,operating a road roller,Institute of Home Economics,HIMALAYAN ACADEMY LUNGCHOK,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",American Axle & Manufacturing
,Other,apolitical,Tamil,Bought Vehicle,single,Sikh,Chennai, Google Search Console Operator,Shaheed Sukhdev College of Business Studies,VIDHYA SAGAR JUNIOR HIGH SCHOOL,,Annaly Capital Management
Male,,right,Hindi,Married,complicated,,Nagpur,Java,National Institute of Health & Family Welfare,DOLPHIN ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Consolidated Edison
Male,Female,,Hindi,Married,committed,Atheist,Jaipur, Stethoscope Usage,Ayurvedic & Unani Tibia College,GREEN VALLEY ACADEMEY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Western Digital
,Female,apolitical,Hindi,New Job,single,Buddhism,Chennai, Google Analytics,IIT Delhi,GREEN FILED ACADEMY (PVT),Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Marriott International
,,apolitical,,Bought House,committed,Christian,Chennai,Java,Lakshmi Bai College for Women,WISE TEMPLE ACADEMY,,H.B. Fuller
Female,Male,left,Bengali,Bought Vehicle,committed,Christian,Nagpur, CRMs,Swami Shraddhanand College,TAKTSE INTERNATIONAL SCHOOL,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Fidelity National Financial
,Other,,Hindi,Bought House,,Jainism,Lucknow,C#,Zakir Husain Post Graduate Evening College,PARADISE ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Reliance Steel & Aluminum
,Other,left,Hindi,Graduated,committed,Christian,Pune,SEM Marketing,Institute of Home Economics,SOUTH POINT ACADEMY,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Delek US Holdings
Female,,right,English,New Job,,Hindu,Hyderabad, Crystallization ,Bhagini Nivedita College,ANNES HOUSE NUSERY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Verizon Communications
Male,Female,left,Bengali,,complicated,Hindu,, Scala,Dyal Singh College,PRASHANT VIDYA MANDIR SS(PVT),"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Sanderson Farms
Male,Female,right,Hindi,Bought House,married,Buddhism,Ahmedabad,Frequency analysis,Swami Shraddhanand College,PEMA TSEL ACADEMY,,Norfolk Southern
Female,,left,English,Married,committed,Hindu,Delhi, bookkeeping,School of Open Learning ( Erstwhile School of Correspondence & Continuing Education),BAPTIST ENGLISH SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Juniper Networks
Female,Male,right,Hindi,Married,,Atheist,Hyderabad,Accounting ,Rajkumari Amrit Kaur College of Nursing,VISION ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",DuPont de Nemours
Female,Male,,Hindi,Bought House,live-in,Sikh,Jaipur,C#,Acharya Narendra Dev College,IDEAL NURSURY SCHOOL,,Abercrombie & Fitch
Female,Male,left,,Bought House,,Muslim,Lucknow, CRMs,Nehru Homeopathic Medical College & Hospital,VIDHYA SAGAR JUNIOR HIGH SCHOOL,,Worthington Industries
Male,Female,apolitical,Tamil,Married,live-in,Sikh,Chennai, Google Search Console Operator,All India Institute of Ayurveda,SAIPARTI VIDYA MANDIR,The only place you find success before work is in the dictionary. May V Smith,Eldorado Resorts
Male,Female,right,English,Graduated,complicated,Sikh,,operating a road roller,Ramanujan College,SNOWDROPS ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Robert Half International
Female,Male,apolitical,Tamil,New Job,committed,Buddhism,Ahmedabad, Google Search Console Operator,Kamla Nehru College for Women,NAMCHI PUBLIC SCHOOL,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",salesforce.com
Male,Female,,Hindi,Bought Vehicle,committed,Muslim,Kanpur,operating a road roller,Sri Venkateswara College,ANUGRAH PS MANPUR,,Berry Global Group
,Male,right,Hindi,Bought House,divorced,Hindu,Delhi, Crystallization ,,PARSURAM MEMORIAL ACADEMY,,HC2 Holdings
Female,Male,left,Bengali,,married,Hindu,Mumbai, Google Search Console Operator,Zakir Husain Delhi College,ANNES HOUSE NUSERY,,Avon Products
Female,Male,right,,,complicated,Buddhism,Bangalore, forklifting,Shyam Lal College,LIGHT OF LIFE ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Maxar Technologies
Female,Male,right,Hindi,,complicated,Muslim,Lucknow, Ableton Live Suite,IIT Bombay,ST.PETER ENGLISH SCHOOL,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",J.Crew Group
Female,Male,,English,,married,Sikh,Delhi,SEM Marketing,Hindu College,ESWARAMA SAI GURUKUL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Zebra Technologies
Female,Male,,Hindi,Married,committed,Hindu,Bangalore,,Aryabhatta College(Formally Ram Lal Anand College-Evg.),ANNIES HOME,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",FleetCor Technologies
Male,Female,apolitical,Hindi,Bought House,divorced,Atheist,Delhi, forklifting,Sri Aurobindo College,EAST POINT SCHOOL,,Sinclair Broadcast Group
,Male,right,Punjabi,Bought Vehicle,married,Christian,Kanpur,Mathematics ,Hans Raj College,CHILDRENS WORLD ACADEMY,,Nike
Female,Male,,Tamil,Bought Vehicle,single,Muslim,Surat, pallet-stacker,IIIT Ahemdabad,LITTLE SCHOLRS ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Allison Transmission Holdings
Male,Female,left,Hindi,New Job,single,Muslim,Delhi,operating a road roller,Bhaskaracharya College of Applied Sciences,ST. JOSEPH,,Tenet Healthcare
,Female,left,English,Married,single,Hindu,Hyderabad,Mathematics ,Maharshi Valmiki College of Education,PRASHANTI VIDYA GIRI,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Expeditors Intl. of Washington
Male,Female,left,English,,committed,Jainism,Kolkata,SEM Marketing,St. Stephen's College,NEW STEPS ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",KKR
Male,Female,right,Punjabi,Bought House,single,Atheist,Delhi,Accounting ,IIT Mandi,ST MARY SCHOOL,,Hill-Rom Holdings
,,,English,Graduated,married,Hindu,Bangalore, forklifting,Sri Venkateswara College,ANSHU ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,WestRock
,Male,,Tamil,Bought House,single,Atheist,Hyderabad, operating a PoS,Kirori Mal College,ST THOMAS SCHOOL,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Roadrunner Transportation Systems
Male,Female,apolitical,Punjabi,Married,complicated,Atheist,Jaipur,Mathematics ,Indira Gandhi Institute of Physical Education & Sports Sciences,AGAM SINGH ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Baxter International
Female,Male,apolitical,English,,,,Bangalore, bookkeeping,University College of Medical Sciences,ST THOMAS SCHOOL,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Motorola Solutions
Female,Male,,Hindi,,committed,Sikh,Delhi,Frequency analysis,Kasturba Hospital,PRATAP INTERNATIONAL SCHOOL,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Laboratory Corp. of America
Female,Male,,English,,single,,Nagpur, Ableton Live Suite,Nehru Homeopathic Medical College & Hospital,MOUNT PANDIM PRESTINE ACADEMY,The only place you find success before work is in the dictionary. May V Smith,PepsiCo
Male,Female,,Tamil,Graduated,married,Muslim,Lucknow, Crystallization ,Delhi Institute of Pharmaceutical Sciences and Research,MARIGOLD PRIVATE SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Hess
Female,,right,English,Bought Vehicle,committed,Muslim,Hyderabad,Mathematics ,Atma Ram Sanatan Dharma College,TRINITY SCHOOL SRIBADAM,,NiSource
